ProblemName,Time_alns_e,Time_alns_g,Time_alns_u,Time_no-alns,PInt_alns_e,PInt_alns_g,PInt_alns_u,PInt_no-alns,Status_alns_e,Status_alns_g,Status_alns_u,Status_no-alns,LP_Iterations_dualLP_alns_e,LP_Iterations_dualLP_alns_g,LP_Iterations_dualLP_alns_u,LP_Iterations_dualLP_no-alns,TimeQ+10_alns_e,TimeQ+10_alns_g,TimeQ+10_alns_u,TimeQ+10_no-alns,PIntQ+1000_alns_e,PIntQ+1000_alns_g,PIntQ+1000_alns_u,PIntQ+1000_no-alns,groupTags_alns_e,groupTags_alns_g,groupTags_alns_u,groupTags_no-alns
neos-1445743,40.7,55.97,55.07,55.32,2477.8804803127614,2496.826584752862,2463.0019547612396,2456.086009494554,ok,ok,ok,ok,8862.0,15826.0,15826.0,15826.0,0.7761788120024496,1.009951010410288,0.9961726883037355,1.0,1.0063061135510902,1.0117880675267876,1.0020010917690376,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-1445755,44.72,60.31,61.82,62.32,2629.189644163232,2511.1592267951473,2539.5872757880074,2535.2017182330064,ok,ok,ok,ok,28774.0,17203.0,17203.0,17203.0,0.756637168141593,0.9722068584070798,0.9930862831858407,1.0,1.026586297875303,0.9931991175174365,1.0012405395517836,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-1445765,34.99,36.36,35.34,35.66,2520.1951301805093,2497.78777484114,2555.382668841028,2501.683068098746,ok,ok,ok,ok,3682.0,3362.0,3682.0,3362.0,0.9853263250109506,1.0153307052124398,0.9929916776171706,1.0,1.0052866183837175,0.9988875939992705,1.0153353686492932,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-1451294,1423.78,1441.44,1427.15,1424.11,48283.04930080314,48943.28912112702,48511.188956923404,48283.57311032695,ok,ok,ok,ok,8820600.0,8820600.0,8820600.0,8820600.0,0.999769892128219,1.012084149751414,1.002119781606711,1.0,0.9999893715189311,1.0133861237967308,1.0046184931860949,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-1456979,2838.74,2869.52,2844.56,2835.66,7720.150036964301,7876.184793345015,7705.065255592386,7657.505727362174,ok,ok,ok,ok,4166572.0,4166572.0,4166572.0,4166572.0,1.0010823499645074,1.0118988213630582,1.003127569702635,1.0,1.007235838077951,1.0252588993723333,1.0054934446164903,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-1460246,7200.0,7200.0,7200.0,7200.0,22.765910266834208,22.765910266834208,22.765910266834208,22.765910266834208,timelimit,timelimit,timelimit,timelimit,40105841.0,40172332.0,40177606.0,39694555.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,All;;;,All;;;,All;;;,All;;;
neos-1460265,1.45,1.09,1.45,1.05,90.84170948765448,51.02406055690727,81.87849878531334,50.91578356172855,ok,ok,ok,ok,1538.0,1538.0,1538.0,1538.0,1.0361990950226243,1.0036199095022624,1.0361990950226243,1.0,1.0379915560794133,1.0001030310866696,1.029462603671863,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-1460543,7200.0,7200.0,7200.0,7200.0,9423.01937506306,9424.847081207723,9422.410247193882,9425.129704570649,timelimit,timelimit,timelimit,timelimit,42779914.0,42809070.0,42788397.0,42852227.0,1.0,1.0,1.0,1.0,0.999797572829558,0.9999728901825747,0.999739144024695,1.0,All;;;,All;;;,All;;;,All;;;
neos-1460641,7200.0,7200.0,7200.0,7200.0,101.39926641130445,127.34023746071168,141.51421441848447,141.51421441848447,timelimit,timelimit,timelimit,timelimit,61565194.0,50816471.0,49317722.0,49268412.0,1.0,1.0,1.0,1.0,0.9648581266001883,0.9875831796233976,1.0,1.0,All;;;,All;;;,All;;;,All;;;
neos-1461051,22.47,22.38,22.33,22.45,2247.0,2238.0,2233.0,2245.0,ok,ok,ok,ok,72024.0,72024.0,72024.0,72024.0,1.0006163328197226,0.9978428351309705,0.996302003081664,1.0,1.0006163328197226,0.9978428351309707,0.9963020030816641,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-1464762,7200.0,7200.0,7200.0,7200.0,149.78198257038912,149.79784489891924,149.77399176617894,149.68034128830755,timelimit,timelimit,timelimit,timelimit,70978670.0,71000520.0,71047490.0,70964909.0,1.0,1.0,1.0,1.0,1.0000884082978818,1.000102205462155,1.000081457840504,1.0,All;;;,All;;;,All;;;,All;;;
neos-1467067,7200.0,7200.0,7200.0,7200.0,18.058252427184467,23.106796116504857,14.854368932038835,18.446601941747574,timelimit,timelimit,timelimit,timelimit,33216965.0,33092358.0,32974085.0,33199393.0,1.0,1.0,1.0,1.0,0.9996186844613918,1.0045757864632985,0.9964728312678742,1.0,All;;;,All;;;,All;;;,All;;;
neos-1467371,7200.0,7200.0,7200.0,7200.0,1527.667809297521,1529.851418236865,2242.1804880207633,1527.2165977960171,timelimit,timelimit,timelimit,timelimit,56467488.0,56332114.0,60826973.0,56495419.0,1.0,1.0,1.0,1.0,1.0001785408903603,1.0010425780058367,1.282905664218993,1.0,All;;;,All;;;,All;;;,All;;;
neos-1467467,7200.0,7200.0,7200.0,7200.0,3622.9043631717805,3867.09900672015,3752.872517886663,4758.85437166962,timelimit,timelimit,timelimit,timelimit,57957830.0,61954871.0,56939163.0,55703126.0,1.0,1.0,1.0,1.0,0.8027472245024834,0.8451505616574689,0.8253156289674849,1.0,All;;;,All;;;,All;;;,All;;;
neos-1480121,0.61,0.61,0.6,0.97,2.7932964919946097,2.7932964919946097,3.6443603217818437,7.942093668640746,ok,ok,ok,ok,2941.0,2941.0,2941.0,2941.0,0.9671832269826799,0.9671832269826799,0.966271649954421,1.0,0.994891772841924,0.994891772841924,0.9957361307024928,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-1489999,2.13,2.39,2.52,2.47,14.792176039119806,27.48166259168704,28.82640586797066,27.48166259168704,ok,ok,ok,ok,3223.0,3223.0,3223.0,3223.0,0.9727345629510825,0.9935846030473136,1.004009623095429,1.0,0.987649914334666,1.0,1.0013087759375596,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-1516309,0.67,1.05,1.1,0.59,42.02676417956897,82.02676417956897,82.02676417956897,41.35117611971265,ok,ok,ok,ok,154.0,154.0,154.0,154.0,1.007554296506138,1.043437204910293,1.048158640226629,1.0,1.000648761028315,1.0390603947953676,1.0390603947953676,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-1582420,18.61,18.95,18.67,18.9,400.76671341748477,430.7667134174847,400.8754090696587,430.7667134174847,ok,ok,ok,ok,9805.0,9805.0,9805.0,9805.0,0.9899653979238755,1.0017301038062283,0.9920415224913496,1.0,0.9790322211729803,1.0,0.9791081913861215,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-1593097,7200.0,7200.0,7200.0,7200.0,1524.4185029326238,1369.0825654957885,370.2085660749955,2152.572313128635,timelimit,timelimit,timelimit,timelimit,37121034.0,35365811.0,39123167.0,36970089.0,1.0,1.0,1.0,1.0,0.8007488019925458,0.7514760424780532,0.434631922753642,1.0,All;;;,All;;;,All;;;,All;;;
neos-1595230,7200.0,7200.0,7200.0,7200.0,71.0,64.57142857142858,70.0,71.0,timelimit,timelimit,timelimit,timelimit,30332204.0,30603997.0,30459623.0,30467778.0,1.0,1.0,1.0,1.0,1.0,0.9939975990396159,0.9990662931839402,1.0,All;;;,All;;;,All;;;,All;;;
neos-1597104,594.32,595.37,595.94,594.64,49694.0,49782.66666666667,49856.66666666667,49755.33333333334,ok,ok,ok,ok,1381.0,1381.0,1381.0,1381.0,0.9994707594601747,1.0012073299814765,1.0021500396930405,1.0,0.9987915884045024,1.000538531254515,1.0019965061143,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-1599274,0.95,0.92,0.85,0.71,52.50236208092512,52.50236208092512,42.50236208092511,32.50236208092511,ok,ok,ok,ok,142.0,142.0,142.0,142.0,1.022408963585434,1.0196078431372548,1.0130718954248366,1.0,1.0193704157341505,1.0193704157341505,1.0096852078670753,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-1601936,1103.94,1113.6,1103.54,1092.03,107279.28542551042,108239.23590054578,107296.58884172226,106136.2947240752,ok,ok,ok,ok,2295494.0,2295494.0,2295494.0,2295494.0,1.010807328294148,1.0195729698828524,1.010444361768736,1.0,1.010668566655016,1.0196286532205228,1.0108300750985961,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
neos-1603512,2.45,2.46,2.43,2.42,250.0,250.0,240.0,240.0,ok,ok,ok,ok,2196.0,2196.0,2196.0,2196.0,1.002415458937198,1.003220611916264,1.000805152979066,1.0,1.0080645161290323,1.0080645161290323,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-1603518,9.88,9.9,9.82,10.29,990.0,990.0,980.0000000000001,1030.0,ok,ok,ok,ok,8877.0,8877.0,8877.0,8877.0,0.9797930014785611,0.9807787087235091,0.9768358797437162,1.0,0.9802955665024631,0.9802955665024631,0.9753694581280788,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-1603965,7200.0,7200.0,7200.0,7200.0,1240.2755542053696,1266.6259398906886,1262.3264842810597,1271.985771525108,timelimit,timelimit,timelimit,timelimit,4203652.0,5457469.0,4595754.0,4203139.0,1.0,1.0,1.0,1.0,0.9860429507450424,0.9976409044010774,0.9957485265246336,1.0,All;;;,All;;;,All;;;,All;;;
neos-1605061,7200.0,7200.0,7200.0,7200.0,632445.8967605561,632550.2444529439,632569.0364231742,632390.1850427027,timelimit,timelimit,timelimit,timelimit,16300367.0,16249659.0,16248875.0,16197688.0,1.0,1.0,1.0,1.0,1.000087957974672,1.0002527027005168,1.000282371569208,1.0,All;;;,All;;;,All;;;,All;;;
neos-1605075,4915.14,7200.0,4857.47,4850.29,476171.39101907087,548721.4356951456,470463.13750924985,469782.0985711874,ok,timelimit,ok,ok,8022136.0,16943266.0,8022136.0,8022136.0,1.0133428252223633,1.4834505759944365,1.0014772781048045,1.0,1.0135716554798384,1.1676770152551197,1.0014466117979621,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-1616732,7128.41,7158.9,7110.06,7129.11,388.2432881165025,389.910592052454,386.84227429935356,390.31497374132607,ok,ok,ok,ok,25110745.0,25110745.0,25110745.0,25110745.0,0.9999019485622158,1.004172789045133,0.9973316001574427,1.0,0.9985099163398575,0.9997091438296288,0.9975022210739575,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-1620770,7200.0,7200.0,7200.0,7200.0,158.0,158.0,158.0,158.0,timelimit,timelimit,timelimit,timelimit,43087103.0,43254908.0,43204021.0,42958501.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,All;;;,All;;;,All;;;,All;;;
neos-1620807,6.11,6.19,6.14,6.16,0.0,10.0,10.0,10.0,ok,ok,ok,ok,17404.0,17404.0,17404.0,17404.0,0.9969059405940593,1.0018564356435644,0.9987623762376238,1.0,0.9900990099009901,1.0,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-1622252,7200.0,7200.0,7200.0,7200.0,21.0,61.0,21.0,52.0,timelimit,timelimit,timelimit,timelimit,18814723.0,18821248.0,18738655.0,18959809.0,1.0,1.0,1.0,1.0,0.970532319391635,1.008555133079848,0.970532319391635,1.0,All;;;,All;;;,All;;;,All;;;
neos-430149,34.57,34.63,34.96,35.19,418.15712775906024,410.771485844576,451.7507993413586,464.5135856991097,ok,ok,ok,ok,465654.0,465654.0,465654.0,465654.0,0.986280150475769,0.9876078778490818,0.9949103784023015,1.0,0.9683468570092366,0.9633037887942304,0.9912853069562625,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-476283,345.88,342.51,353.33,309.96,1567.1012673015523,1578.679198489988,1567.13813685176,1577.1254817746938,ok,ok,ok,ok,12878.0,12686.0,12878.0,12686.0,1.1122640330041256,1.1017314664333042,1.1355481935241905,1.0,0.9961103118400587,1.0006028874908428,0.9961246183030031,1.0,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010
neos-480878,76.68,52.99,52.46,121.16,44.19350288706489,21.41287175696124,53.21169565407819,24.491038852615567,ok,ok,ok,ok,141825.0,94181.0,94060.0,221054.0,0.6608722171393718,0.4802531259530345,0.4762122598353157,1.0,1.0192314654665162,0.996995418233134,1.0280340732249142,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-494568,4.2,2.82,3.86,8.61,114.15841584158416,91.38613861386138,83.56435643564356,123.86138613861387,ok,ok,ok,ok,1913.0,901.0,1913.0,4001.0,0.7630306286942504,0.6888769478774852,0.7447608812466416,1.0,0.9913663994361731,0.9711038675006608,0.9641441282706369,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-495307,7200.0,7200.0,7200.0,7200.0,26.16020864356687,26.16020864356687,26.01299960086523,23.103511392825865,timelimit,timelimit,timelimit,timelimit,364805.0,365104.0,365474.0,367344.0,1.0,1.0,1.0,1.0,1.0029876715471142,1.0029876715471142,1.0028437867484967,1.0,All;;;,All;;;,All;;;,All;;;
neos-498623,7.67,9.04,9.24,8.68,367.96025333042144,325.7177922103347,381.30782469806445,371.6317113377406,ok,ok,ok,ok,5745.0,5713.0,5671.0,5671.0,0.9459314775160601,1.019271948608137,1.029978586723769,1.0,0.9973232916846618,0.9665260588918387,1.0070544543993423,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-501453,0.5,0.5,0.5,0.5,10.0,10.0,10.0,10.0,ok,ok,ok,ok,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-501474,0.5,0.67,0.74,0.72,10.000001616982631,10.000003072266999,10.000003449562946,10.000003341764103,ok,ok,ok,ok,695.0,695.0,695.0,695.0,0.9794776119402985,0.9953358208955223,1.001865671641791,1.0,0.9999999982922956,0.9999999997331711,1.0000000001067315,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-503737,201.83,201.02,200.47,199.01,1085.7053934176809,1095.2996559236851,1065.3928934176806,1087.939966920403,ok,ok,ok,ok,1977155.0,1977155.0,1977155.0,1977155.0,1.0134921774077796,1.0096167647480982,1.0069853117075738,1.0,0.9989297711916412,1.0035248566145978,0.9892012826709868,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-504674,76.77,76.4,76.32,76.22,1029.1910641830711,999.6974604259912,994.5339772455613,999.0175862545262,ok,ok,ok,ok,258987.0,258987.0,258987.0,258987.0,1.0063790303873812,1.0020876826722338,1.0011598237067965,1.0,1.0150941533161195,1.000340104147227,0.9977570937645599,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-504815,23.9,22.7,20.91,20.88,600.4203671447933,573.7848061857952,564.4047519184243,577.7383298180903,ok,ok,ok,ok,83201.0,82003.0,72617.0,72571.0,1.0977979274611398,1.058937823834197,1.0009715025906736,1.0,1.014376298590222,0.9974941829341556,0.9915489294722253,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-506422,10.46,14.96,24.29,14.49,1050.0000000000002,1500.0,2430.0,1450.0,ok,ok,ok,ok,27209.0,32958.0,98494.0,43342.0,0.8354430379746836,1.0191915067374437,1.4001633319722335,1.0,0.8367346938775511,1.0204081632653061,1.4,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-506428,7200.0,7200.0,7200.0,7200.0,215960.2,215480.2,216040.2,215787.06666666668,timelimit,timelimit,timelimit,timelimit,677734.0,670984.0,672739.0,678131.0,1.0,1.0,1.0,1.0,1.0007986331287906,0.9985844789018778,1.001167658833276,1.0,All;;;,All;;;,All;;;,All;;;
neos-512201,33.86,37.88,35.7,35.1,1087.7390416499848,1057.3519520240775,1114.9889773545906,1095.5489282592448,ok,ok,ok,ok,92117.0,107651.0,106916.0,105757.0,0.9725055432372505,1.0616407982261642,1.0133037694013305,1.0,0.9962731070107975,0.98177232909236,1.0092768290127658,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-522351,2.04,2.48,2.38,2.03,82.94249906639821,102.35020225512588,97.4982766200359,82.94249890430626,ok,ok,ok,ok,7030.0,7030.0,7030.0,7030.0,1.0008312551953449,1.0374064837905237,1.029093931837074,1.0,1.0000000001496772,1.0179212685534602,1.013440951602192,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-525149,2.06,1.98,2.01,2.02,160.3840716667435,150.70153198420383,151.41348343144938,151.70873996581528,ok,ok,ok,ok,475.0,475.0,475.0,475.0,1.0033277870216306,0.9966722129783695,0.9991680532445923,1.0,1.0075325743392254,0.9991254664077297,0.9997436361085749,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-530627,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,ok,ok,ok,ok,41.0,41.0,41.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-538867,60.85,61.36,60.83,60.76,359.88391124701445,395.90609720266644,379.21346628090396,358.6851915799504,ok,ok,ok,ok,312293.0,312293.0,312293.0,312293.0,1.001271905031091,1.0084793668739402,1.0009892594686265,1.0,1.0008822644675108,1.0273947974507867,1.015108926503484,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-538916,68.0,68.27,67.82,67.26,1131.4499903011674,1110.1494689973915,1135.3801334390375,1092.2169679287679,ok,ok,ok,ok,223619.0,223619.0,223619.0,223619.0,1.0095780481491068,1.0130727413926999,1.0072482526533781,1.0,1.0187518899682946,1.0085710523064804,1.0206303486549961,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-544324,25.04,25.02,24.92,24.61,588.75,588.125,587.5,585.625,ok,ok,ok,ok,3856.0,3856.0,3856.0,3856.0,1.012424154868535,1.011846287200231,1.0089569488587113,1.0,1.0019708316909737,1.001576665352779,1.0011824990145841,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-547911,21.15,21.99,22.39,20.96,264.0,270.42857142857144,273.2857142857143,263.2857142857143,ok,ok,ok,ok,28031.0,28031.0,28031.0,28031.0,1.0061369509043927,1.0332687338501292,1.046188630490956,1.0,1.000565418975461,1.0056541897546083,1.0079158656564515,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-548047,5865.48,5897.76,5901.5,5907.2,30820.444444444445,30965.777777777777,31008.0,31079.11111111111,ok,ok,ok,ok,34580226.0,34580226.0,34580226.0,34580226.0,0.9929493679442979,0.9984046508483743,0.9990367065503954,1.0,0.9919366011804152,0.9964670675275015,0.9977832580564715,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-548251,7200.0,7200.0,7200.0,7200.0,75428.90810900915,85177.53449367167,74302.75472799446,74055.26547079375,timelimit,timelimit,timelimit,timelimit,24881232.0,25384557.0,24538827.0,24515744.0,1.0,1.0,1.0,1.0,1.018301749112458,1.148187724780028,1.0032974269779515,1.0,All;;;,All;;;,All;;;,All;;;
neos-551991,48.98,49.2,48.17,47.38,318.94607843137254,320.83333333333337,294.9877450980392,312.0833333333333,ok,ok,ok,ok,195191.0,195191.0,195191.0,195191.0,1.0278842802370163,1.031718368769606,1.0137678633670268,1.0,1.0052304186202903,1.0066687837408703,0.986970653615527,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-555001,0.8,0.74,0.78,1.07,56.648583484026524,52.48643761301989,56.648583484026524,86.64858348402653,ok,ok,ok,ok,639.0,639.0,639.0,639.0,0.9756097560975611,0.9701897018970189,0.9738030713640469,1.0,0.9723921786160034,0.9685619192899736,0.9723921786160034,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-555298,50.04,50.01,49.46,49.01,802.027918800931,808.082572062081,767.5964665771908,787.1561173835315,ok,ok,ok,ok,19548.0,19548.0,19548.0,19548.0,1.0174546687002204,1.016946280291476,1.0076258261311644,1.0,1.0083214898087205,1.0117093601812395,0.9890554324739257,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-555343,5858.48,2039.03,2049.3,2047.71,5426.393332648878,4582.447716510753,4604.587779500803,4602.006866377118,ok,ok,ok,ok,15814949.0,4884985.0,4884985.0,4884985.0,2.8519470673710092,0.9957817185123267,1.000772703636567,1.0,1.1471591317068306,0.9965085458956221,1.0004607122385327,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-555424,3327.32,3657.9,4902.24,4919.31,9595.333627104668,7116.33251393956,11323.540661162036,11340.844655926643,ok,ok,ok,ok,7384071.0,9008514.0,12103423.0,12103423.0,0.6770359340353923,0.7441000870304363,0.99653704068115,1.0,0.8585582204874689,0.6576804700350655,0.9985978273572793,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-555694,4.67,2.78,3.33,3.66,151.56870762516735,149.03424609753725,119.09987798093472,133.20084980500803,ok,ok,ok,ok,3299.0,2491.0,3289.0,2711.0,1.0739385065885798,0.9355783308931186,0.9758418740849195,1.0,1.0162088281378538,1.0139722771080286,0.9875565114282258,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-555771,2.6,2.16,2.02,2.56,50.43706746328105,70.46738655620562,59.95718247457297,51.185542556469805,ok,ok,ok,ok,3203.0,2610.0,2610.0,3203.0,1.003184713375796,0.9681528662420382,0.9570063694267515,1.0,0.9992879705219608,1.0183429501445032,1.0083445210792863,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
neos-555884,7200.0,7200.0,7200.0,7200.0,27175.763353531274,27173.12747788197,27172.799822802444,27068.66530436583,timelimit,timelimit,timelimit,timelimit,15257859.0,15262204.0,15293504.0,15280748.0,1.0,1.0,1.0,1.0,1.0038155732737597,1.003721665151634,1.0037099918114174,1.0,All;;;,All;;;,All;;;,All;;;
neos-555927,7200.0,7200.0,7200.0,7200.0,2758.0249498784938,2755.9122458078277,2757.625933253737,2748.975042644979,timelimit,timelimit,timelimit,timelimit,36452186.0,36563974.0,36508868.0,36465514.0,1.0,1.0,1.0,1.0,1.002413968386178,1.0018504266056554,1.0023075348622899,1.0,All;;;,All;;;,All;;;,All;;;
neos-565672,7200.0,7200.0,7200.0,7200.0,192119.39167329823,191393.97058848446,192095.33495642192,191720.35857953524,timelimit,timelimit,timelimit,timelimit,829351.0,830161.0,829351.0,829351.0,1.0,1.0,1.0,1.0,1.002070529012628,0.998306416647123,1.0019457019468545,1.0,All;;;,All;;;,All;;;,All;;;
neos-565815,8.01,7.93,8.03,7.86,140.0,110.00000000000001,140.0,120.0,ok,ok,ok,ok,2819.0,2819.0,2819.0,2819.0,1.0083986562150056,1.003919372900336,1.0095184770436731,1.0,1.0178571428571428,0.9910714285714286,1.0178571428571428,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-570431,12.91,12.83,12.52,12.47,82.5,82.5,72.5,67.76315789473685,ok,ok,ok,ok,43030.0,43030.0,43030.0,43030.0,1.0195816644414777,1.0160213618157543,1.002225189141077,1.0,1.0138016019716574,1.0138016019716574,1.0044362292051756,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-574665,7200.0,7200.0,7200.0,7200.0,307.02689055890204,297.19428964062195,304.09847456809985,307.17951085255334,timelimit,timelimit,timelimit,timelimit,9140174.0,9238660.0,9160235.0,9289855.0,1.0,1.0,1.0,1.0,0.9998832445793525,0.9923612471515721,0.9976429891542256,1.0,All;;;,All;;;,All;;;,All;;;
neos-578379,205.36,205.48,205.59,206.36,20500.0,20500.0,20600.0,20600.0,ok,ok,ok,ok,0.0,0.0,0.0,0.0,0.9953780735810686,0.9959327047513402,0.9964411166574227,1.0,0.9953703703703703,0.9953703703703703,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-582605,7200.0,7200.0,7200.0,7200.0,1200.0,1200.0,1200.0,1220.0,timelimit,timelimit,timelimit,timelimit,53562330.0,53513329.0,53449225.0,52743323.0,1.0,1.0,1.0,1.0,0.990990990990991,0.990990990990991,0.990990990990991,1.0,All;;;,All;;;,All;;;,All;;;
neos-583731,16.27,16.55,16.53,16.56,1630.0,1650.0,1650.0,1660.0000000000002,ok,ok,ok,ok,5325.0,5325.0,5325.0,5325.0,0.9890813253012049,0.9996234939759037,0.9988704819277109,1.0,0.9887218045112782,0.9962406015037594,0.9962406015037594,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
neos-584146,7200.0,7200.0,7200.0,7200.0,0.0,0.0,0.0,0.0,timelimit,timelimit,timelimit,timelimit,83484112.0,83222804.0,83167876.0,81660638.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,All;;;,All;;;,All;;;,All;;;
neos-584851,3.37,3.7,3.6,3.38,116.36363636363637,141.8181818181818,138.18181818181816,116.36363636363637,ok,ok,ok,ok,7276.0,7276.0,7276.0,7276.0,0.9992526158445443,1.0239162929745889,1.0164424514200299,1.0,1.0,1.0228013029315959,1.019543973941368,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
